step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
1,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
1,"Given a sentence, classify it as either positive or negative sentiment.",1.0
1,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
1,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
1,Classify a passage as either positive or negative sentiment from a piece of writing.,0.9
1,"Determine the sentiment of an utterance by conveying a sentiment, and categorize it as positive or negative.",0.8
1,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.65
2,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
2,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
2,"Given a sentence, classify it as either positive or negative sentiment.",1.0
2,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
2,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
2,Classify a passage as either positive or negative sentiment from a piece of writing.,0.9
2,"Determine the sentiment of an utterance by conveying a sentiment, and categorize it as positive or negative.",0.8
2,"The objective is to identify the sentiment of a comment about a movie text, determining the tone of the internet review without providing additional context, and categorize it as either positive",0.75
3,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
3,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
3,"Given a sentence, classify it as either positive or negative sentiment.",1.0
3,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
3,"Analyze a social media post and reflect a sentiment, classifying it as positive or negative, while considering the meaning and any",0.85
3,Classify a passage as either positive or negative sentiment from a piece of writing.,0.9
3,"Determine the sentiment of an utterance by conveying a sentiment, and categorize it as positive or negative.",0.8
